datetime,indoor temp,outdoor temp,ac_energy_kWh,energy_waste_kWh,money_waste_AUD
2019-05-17 10:00,24.45583333,20.26278084,0.4095833333,0.4095833333,0.1023958333
2019-05-17 11:00,24.39090909,19.25556095,0.4567272727,0.4567272727,0.1141818182
2019-05-17 12:00,24.22166667,17.90006687,0.516,0.516,0.129
2019-05-17 13:00,24.18416667,16.86100661,0.5660833333,0.5660833333,0.1415208333
2019-05-17 14:00,24.13083333,15.98287807,0.6074166667,0.6074166667,0.1518541667
2019-05-17 15:00,24.095,15.19759039,0.6448333333,0.6448333333,0.1612083333
2019-05-17 16:00,23.95166667,14.10586115,0.69225,0.69225,0.1730625
2019-05-17 17:00,23.35916667,14.20661131,0.6575833333,0.6575833333,0.1643958333
2019-05-17 18:00,23.55809524,14.12062451,0.671952381,0.671952381,0.1679880952
2019-05-17 19:00,23.35416667,14.46564381,0.6445,0.6445,0.161125
2019-05-17 20:00,24.03,14.86075538,0.6585,0.6585,0.164625
2019-05-17 21:00,24.335,15.89999517,0.6219166667,0.6219166667,0.1554791667
2019-05-17 22:00,24.51,17.34911695,0.558,0.558,0.1395
2019-05-17 23:00,24.555,17.7393796,0.541,0.541,0.13525
2019-05-18 00:00,24.565,19.01484714,0.4774166667,0.4774166667,0.1193541667
2019-05-18 01:00,24.53083333,20.39627025,0.4068333333,0.4068333333,0.1017083333
2019-05-18 02:00,24.50083333,21.30566655,0.3643333333,0.3643333333,0.09108333333
2019-05-18 03:00,24.46833333,21.99505359,0.3476666667,0.3476666667,0.08691666667
2019-05-18 04:00,24.43666667,22.29163496,0.3490833333,0.3490833333,0.08727083333
2019-05-18 05:00,24.39166667,23.01593199,0.3704166667,0.3704166667,0.09260416667
2019-05-18 06:00,24.3225,23.1298564,0.3753333333,0.3753333333,0.09383333333
2019-05-18 07:00,24.3225,22.4267855,0.3509166667,0.3509166667,0.08772916667
2019-05-18 08:00,24.4925,22.12200834,0.3435,0.3435,0.085875
2019-05-18 09:00,24.87083333,21.34253029,0.3793333333,0.3113333333,0.07783333333
2019-05-18 10:00,25.3,20.21278447,0.4543333333,0,0
2019-05-18 11:00,25.52863636,19.22062406,0.5154545455,0,0
2019-05-18 12:00,25.76166667,17.68099719,0.6040833333,0,0
2019-05-18 13:00,25.905,16.81020035,0.6548333333,0,0
2019-05-18 14:00,26.05,15.87068024,0.709,0,0
2019-05-18 15:00,26.23583333,14.94515751,0.7645833333,0,0
2019-05-18 16:00,26.41833333,14.08126738,0.8170833333,0,0
2019-05-18 17:00,26.29833333,14.37815396,0.796,0,0
2019-05-18 18:00,25.55789474,14.00291263,0.7777368421,0.2671052632,0.06677631579
2019-05-18 19:00,26.08416667,14.28838525,0.78975,0,0
2019-05-18 20:00,25.97583333,14.8768953,0.7549166667,0,0
2019-05-18 21:00,25.8025,15.77456446,0.70125,0,0
2019-05-18 22:00,25.53,17.43459873,0.605,0,0
2019-05-18 23:00,25.4,18.63448898,0.5385,0,0
2019-05-19 00:00,25.34166667,18.9130566,0.5214166667,0,0
2019-05-19 01:00,25.245,20.009964,0.4619166667,0,0
2019-05-19 02:00,25.17166667,20.68281318,0.4245,0,0
2019-05-19 03:00,25.1125,22.21351535,0.3835,0,0
2019-05-19 04:00,25.06833333,22.53787158,0.3943333333,0,0
2019-05-19 05:00,25.03333333,22.93004491,0.3981666667,0,0
2019-05-19 06:00,24.9575,22.80349563,0.388,0.388,0.097
2019-05-19 07:00,24.95666667,22.69180598,0.385,0.354,0.0885
2019-05-19 08:00,25.1275,21.96483339,0.3760833333,0,0
2019-05-19 09:00,25.42333333,21.41791608,0.4093333333,0,0
2019-05-19 10:00,25.77,19.94278232,0.4915,0,0
2019-05-19 11:00,26.0825,19.26078519,0.541,0,0
2019-05-19 12:00,26.34416667,17.92432873,0.6208333333,0,0
2019-05-19 13:00,26.4775,16.83312961,0.6821666667,0,0
2019-05-19 14:00,26.56666667,15.75451021,0.7406666667,0,0
2019-05-19 15:00,26.7025,15.15583691,0.7774166667,0,0
2019-05-19 16:00,26.76416667,14.69835984,0.80325,0,0
2019-05-19 17:00,26.66916667,14.2080166,0.8230833333,0,0
2019-05-19 18:00,26.12954545,13.89601088,0.8117727273,0,0
2019-05-19 19:00,26.4575,14.65003743,0.7903333333,0,0
2019-05-19 20:00,26.345,14.79747735,0.7773333333,0,0
2019-05-19 21:00,26.18583333,15.68140474,0.7253333333,0,0
2019-05-19 22:00,25.97833333,16.86855249,0.6555,0,0
2019-05-19 23:00,25.81166667,17.82338876,0.59925,0,0
2019-05-20 00:00,25.6925,19.28039477,0.52075,0,0
2019-05-20 01:00,25.61,20.43560732,0.45875,0,0
2019-05-20 02:00,25.53,21.01796775,0.4255384615,0,0
2019-05-20 03:00,25.45,22.30461931,0.3984166667,0,0
2019-05-20 04:00,25.38333333,22.46929582,0.4029166667,0,0
2019-05-20 05:00,25.12333333,23.0710975,0.4095833333,0.09975,0.0249375
2019-05-20 06:00,24.52916667,23.00733238,0.37675,0.37675,0.0941875
2019-05-20 07:00,23.77666667,22.32977804,0.3135833333,0.3135833333,0.07839583333
2019-05-20 08:00,23.79333333,22.06509045,0.3184166667,0.3184166667,0.07960416667
2019-05-20 09:00,24.17416667,21.5566843,0.334,0.334,0.0835
2019-05-20 10:00,24.36916667,20.25461692,0.4056666667,0.4056666667,0.1014166667
2019-05-20 11:00,24.135,19.4304992,0.43525,0.43525,0.1088125
2019-05-20 12:00,24.01923077,18.01709884,0.5001538462,0.5001538462,0.1250384615
2019-05-20 13:00,24.05333333,16.83559465,0.56075,0.56075,0.1401875
2019-05-20 14:00,24.06083333,15.80153183,0.613,0.613,0.15325
2019-05-20 15:00,23.91583333,14.80663313,0.6553333333,0.6553333333,0.1638333333
2019-05-20 16:00,23.66166667,13.95751436,0.6850833333,0.6850833333,0.1712708333
2019-05-20 17:00,23.21153846,14.06783148,0.6570769231,0.6570769231,0.1642692308
2019-05-20 18:00,22.89083333,14.16535761,0.63625,0.63625,0.1590625
2019-05-20 19:00,23.33666667,14.32534109,0.6505,0.6505,0.162625
2019-05-20 20:00,24.17583333,14.72410432,0.6726666667,0.6726666667,0.1681666667
2019-05-20 21:00,24.615,15.6866848,0.6464166667,0.6464166667,0.1616041667
2019-05-20 22:00,24.7875,16.74769941,0.6019166667,0.6019166667,0.1504791667
2019-05-20 23:00,24.83916667,17.59929947,0.5618333333,0.5618333333,0.1404583333
2019-05-21 00:00,24.84,18.84147902,0.4999166667,0.4999166667,0.1249791667
2019-05-21 01:00,24.83583333,20.38095639,0.4229166667,0.4229166667,0.1057291667
2019-05-21 02:00,24.81,20.85537874,0.39775,0.39775,0.0994375
2019-05-21 03:00,24.77916667,22.02628539,0.3633333333,0.3633333333,0.09083333333
2019-05-21 04:00,24.76333333,22.71664911,0.378,0.378,0.0945
2019-05-21 05:00,24.56,23.28573366,0.39225,0.39225,0.0980625
2019-05-21 06:00,24.20166667,23.14628699,0.36725,0.36725,0.0918125
2019-05-21 07:00,23.66,22.62166383,0.3204166667,0.3204166667,0.08010416667
2019-05-21 08:00,23.73166667,22.53065018,0.3195833333,0.3195833333,0.07989583333
2019-05-21 09:00,24.21416667,21.29218839,0.3599166667,0.3599166667,0.08997916667
2019-05-21 10:00,24.31333333,20.21666929,0.4048333333,0.4048333333,0.1012083333
2019-05-21 11:00,24.24333333,19.12879985,0.4558333333,0.4558333333,0.1139583333
2019-05-21 12:00,24.345,17.89373157,0.5225,0.5225,0.130625
2019-05-21 13:00,24.05833333,16.83719892,0.5609166667,0.5609166667,0.1402291667
2019-05-21 14:00,23.9975,15.81861557,0.6088333333,0.6088333333,0.1522083333
2019-05-21 15:00,24.11,15.047694,0.6531666667,0.6531666667,0.1632916667
2019-05-21 16:00,23.85583333,14.3665438,0.6745,0.6745,0.168625
2019-05-21 17:00,23.85333333,14.39688489,0.6726666667,0.6726666667,0.1681666667
2019-05-21 18:00,23.80166667,14.11204648,0.6845,0.6845,0.171125
2019-05-21 19:00,23.96083333,14.21947439,0.687,0.687,0.17175
2019-05-21 20:00,24.54583333,14.68442222,0.693,0.693,0.17325
2019-05-21 21:00,24.84416667,15.87186469,0.6486666667,0.6486666667,0.1621666667
2019-05-21 22:00,24.94333333,16.73959603,0.61,0.61,0.1525
2019-05-21 23:00,24.95416667,17.92379946,0.5515833333,0.5515833333,0.1378958333
2019-05-22 00:00,24.92636364,18.98834914,0.4969090909,0.4969090909,0.1242272727
2019-05-22 01:00,24.885,20.17414276,0.4355,0.4355,0.108875
2019-05-22 02:00,24.84083333,21.06726687,0.3886666667,0.3886666667,0.09716666667
2019-05-22 03:00,24.82333333,22.02058254,0.358,0.358,0.0895
2019-05-22 04:00,24.795,22.61181159,0.3751666667,0.3751666667,0.09379166667
2019-05-22 05:00,24.60333333,23.06745986,0.3876666667,0.3876666667,0.09691666667
2019-05-22 06:00,24.33083333,23.05328061,0.3691666667,0.3691666667,0.09229166667
2019-05-22 07:00,23.9975,22.82921915,0.3413333333,0.3413333333,0.08533333333
2019-05-22 08:00,23.93166667,22.03234647,0.33175,0.33175,0.0829375
2019-05-22 09:00,24.2225,21.50895171,0.34975,0.34975,0.0874375
2019-05-22 10:00,24.2825,20.24065493,0.40225,0.40225,0.1005625
2019-05-22 11:00,24.17333333,19.17841665,0.4496666667,0.4496666667,0.1124166667
2019-05-22 12:00,23.98333333,18.17853463,0.4901666667,0.4901666667,0.1225416667
2019-05-22 13:00,24.06,16.75337901,0.5654166667,0.5654166667,0.1413541667
2019-05-22 14:00,24.14166667,15.71505784,0.6213333333,0.6213333333,0.1553333333
2019-05-22 15:00,24.10583333,15.07414288,0.6515,0.6515,0.162875
2019-05-22 16:00,23.95833333,14.37451273,0.6790833333,0.6790833333,0.1697708333
2019-05-22 17:00,23.35583333,14.05841267,0.6648333333,0.6648333333,0.1662083333
2019-05-22 18:00,22.90833333,14.17062457,0.637,0.637,0.15925
2019-05-22 19:00,23.48083333,14.56188137,0.6459166667,0.6459166667,0.1614791667
2019-05-22 20:00,24.24333333,15.15182696,0.6545,0.6545,0.163625
2019-05-22 21:00,24.6,15.34659774,0.6625833333,0.6625833333,0.1656458333
2019-05-22 22:00,24.75333333,16.5885692,0.6083333333,0.6083333333,0.1520833333
2019-05-22 23:00,24.80666667,17.88126944,0.5464166667,0.5464166667,0.1366041667
2019-05-23 00:00,24.78833333,18.9447809,0.4921666667,0.4921666667,0.1230416667
2019-05-23 01:00,24.755,20.12586856,0.4314166667,0.4314166667,0.1078541667
2019-05-23 02:00,24.71,21.13152505,0.379,0.379,0.09475
2019-05-23 03:00,24.70090909,22.37838644,0.3601818182,0.3601818182,0.09004545455
2019-05-23 04:00,24.675,22.65202795,0.36675,0.36675,0.0916875
2019-05-23 05:00,24.48333333,22.56700859,0.3548333333,0.3548333333,0.08870833333
2019-05-23 06:00,24.17666667,22.98347046,0.3585,0.3585,0.089625
2019-05-23 07:00,23.7575,22.32986406,0.3199166667,0.3199166667,0.07997916667
2019-05-23 08:00,23.86416667,22.06352577,0.31625,0.31625,0.0790625
2019-05-23 09:00,24.21,21.20489735,0.3505833333,0.3505833333,0.08764583333
2019-05-23 10:00,24.40833333,20.23074355,0.40875,0.40875,0.1021875
2019-05-23 11:00,24.4625,18.94391508,0.4759166667,0.4759166667,0.1189791667
2019-05-23 12:00,24.40083333,18.00586882,0.5196666667,0.5196666667,0.1299166667
2019-05-23 13:00,24.24,16.92945448,0.5654166667,0.5654166667,0.1413541667
2019-05-23 14:00,24.16166667,15.77423931,0.6194166667,0.6194166667,0.1548541667
2019-05-23 15:00,23.93416667,14.8512125,0.6541666667,0.6541666667,0.1635416667
2019-05-23 16:00,23.79333333,14.54345275,0.6625833333,0.6625833333,0.1656458333
2019-05-23 17:00,23.29166667,14.2745124,0.6509166667,0.6509166667,0.1627291667
2019-05-23 18:00,22.935,13.97360771,0.648,0.648,0.162
2019-05-23 19:00,23.51166667,14.10612573,0.6704166667,0.6704166667,0.1676041667
2019-05-23 20:00,24.22916667,14.7602275,0.6735,0.6735,0.168375
2019-05-23 21:00,24.5925,15.55708933,0.6518333333,0.6518333333,0.1629583333
2019-05-23 22:00,24.7125,16.72344598,0.5994166667,0.5994166667,0.1498541667
2019-05-23 23:00,24.7375,17.81446285,0.5461666667,0.5461666667,0.1365416667
2019-05-24 00:00,24.73833333,18.7818505,0.4978333333,0.4978333333,0.1244583333
2019-05-24 01:00,24.7075,20.12364592,0.4290833333,0.4290833333,0.1072708333
2019-05-24 02:00,24.67833333,21.19067414,0.377,0.377,0.09425
2019-05-24 03:00,24.64333333,21.73899343,0.3554166667,0.3554166667,0.08885416667
2019-05-24 04:00,24.61166667,22.41968198,0.3620833333,0.3620833333,0.09052083333
2019-05-24 05:00,24.39083333,23.21084113,0.3801666667,0.3801666667,0.09504166667
2019-05-24 06:00,24.0625,22.731215,0.34275,0.34275,0.0856875
2019-05-24 07:00,23.59,22.70920678,0.3164166667,0.3164166667,0.07910416667
2019-05-24 08:00,23.70769231,22.21348719,0.3149230769,0.3149230769,0.07873076923
2019-05-24 09:00,24.06833333,21.05700884,0.3558333333,0.3558333333,0.08895833333
2019-05-24 10:00,24.22916667,20.07202379,0.40775,0.40775,0.1019375
2019-05-24 11:00,24.1275,18.76874601,0.4679166667,0.4679166667,0.1169791667
2019-05-24 12:00,24.02916667,17.9143707,0.5055833333,0.5055833333,0.1263958333
2019-05-24 13:00,23.93083333,17.1110427,0.5410833333,0.5410833333,0.1352708333
2019-05-24 14:00,23.90666667,16.00373748,0.5953333333,0.5953333333,0.1488333333
2019-05-24 15:00,23.88583333,14.96011663,0.6461666667,0.6461666667,0.1615416667
2019-05-24 16:00,23.84,14.63034875,0.66025,0.66025,0.1650625
2019-05-24 17:00,23.59833333,14.03998653,0.678,0.678,0.1695
2019-05-24 18:00,23.38666667,14.03901145,0.6674166667,0.6674166667,0.1668541667
2019-05-24 19:00,23.55,14.52699307,0.6510833333,0.6510833333,0.1627708333
2019-05-24 20:00,24.13333333,14.88713374,0.66225,0.66225,0.1655625
2019-05-24 21:00,24.425,15.53546985,0.6445833333,0.6445833333,0.1611458333
2019-05-24 22:00,24.53833333,16.47065928,0.6034166667,0.6034166667,0.1508541667
2019-05-24 23:00,24.56333333,17.8208268,0.537,0.537,0.13425
2019-05-25 00:00,24.5425,19.01093925,0.4765833333,0.4765833333,0.1191458333
2019-05-25 01:00,24.52583333,20.09504141,0.42175,0.42175,0.1054375
2019-05-25 02:00,24.48083333,21.35715546,0.3636666667,0.3636666667,0.09091666667
2019-05-25 03:00,24.4375,22.066124,0.3415833333,0.3415833333,0.08539583333
2019-05-25 04:00,24.37333333,22.36307764,0.3439166667,0.3439166667,0.08597916667
2019-05-25 05:00,24.3275,22.88319899,0.3656666667,0.3656666667,0.09141666667
2019-05-25 06:00,24.27166667,23.06033122,0.3665,0.3665,0.091625
2019-05-25 07:00,24.295,22.68365014,0.3581666667,0.3581666667,0.08954166667
2019-05-25 08:00,24.50166667,22.10789513,0.3535833333,0.3535833333,0.08839583333
2019-05-25 09:00,24.8575,21.23917377,0.382,0.3478333333,0.08695833333
2019-05-25 10:00,25.20083333,20.50746723,0.4346666667,0,0
2019-05-25 11:00,25.49,19.27092142,0.5109166667,0,0
2019-05-25 12:00,25.73,18.02746783,0.5850833333,0,0
2019-05-25 13:00,25.99083333,16.44263164,0.6773333333,0,0
2019-05-25 14:00,26.23,15.93975211,0.7145833333,0,0
2019-05-25 15:00,26.49583333,14.73971968,0.7878333333,0,0
2019-05-25 16:00,26.7625,14.24065093,0.8260833333,0,0
2019-05-25 17:00,26.64,14.11099993,0.8263333333,0,0
2019-05-25 18:00,26.49833333,14.09982243,0.8199166667,0,0
2019-05-25 19:00,26.3875,14.37688551,0.8005,0,0
2019-05-25 20:00,26.36416667,14.78448936,0.7790833333,0,0
2019-05-25 21:00,26.2025,15.67837912,0.72625,0,0
2019-05-25 22:00,25.9575,16.87907512,0.6539166667,0,0
2019-05-25 23:00,25.7525,17.94524479,0.5905,0,0
2019-05-26 00:00,25.6075,19.02386573,0.529,0,0
2019-05-26 01:00,25.50583333,19.96351147,0.4770833333,0,0
2019-05-26 02:00,25.41083333,21.52655761,0.4043333333,0,0
2019-05-26 03:00,25.33666667,22.09445968,0.38475,0,0
2019-05-26 04:00,25.26,22.68253803,0.4036666667,0,0
2019-05-26 05:00,25.205,22.91065123,0.4059166667,0,0
2019-05-26 06:00,25.13916667,23.05431538,0.40975,0,0
2019-05-26 07:00,25.15666667,22.70543782,0.3963333333,0,0
2019-05-26 08:00,25.2975,21.85669258,0.3895833333,0,0
2019-05-26 09:00,25.40916667,21.30184672,0.41075,0,0
2019-05-26 10:00,25.5225,20.49559666,0.4513333333,0,0
2019-05-26 11:00,25.63583333,19.35089117,0.5143333333,0,0
2019-05-26 12:00,25.78916667,18.38177965,0.57025,0,0
2019-05-26 13:00,26.04416667,16.36188739,0.6840833333,0,0
2019-05-26 14:00,26.29916667,15.90908265,0.7195833333,0,0
2019-05-26 15:00,26.52833333,15.01074494,0.7759166667,0,0
2019-05-26 16:00,26.8125,14.28854153,0.8261666667,0,0
2019-05-26 17:00,26.66666667,14.10763017,0.8279166667,0,0
2019-05-26 18:00,26.58166667,14.55274424,0.8015,0,0
2019-05-26 19:00,26.28545455,13.75764035,0.8264545455,0,0
2019-05-26 20:00,26.03833333,14.97483666,0.7530833333,0,0
2019-05-26 21:00,25.755,15.95090266,0.69025,0,0
2019-05-26 22:00,25.48,16.80112327,0.634,0,0
2019-05-26 23:00,25.39083333,17.94930706,0.5720833333,0,0
2019-05-27 00:00,25.29666667,19.15389368,0.5071666667,0,0
2019-05-27 01:00,25.18583333,20.4359011,0.4375833333,0,0
2019-05-27 02:00,25.07833333,21.20776186,0.4024166667,0,0
2019-05-27 03:00,24.97818182,21.96389497,0.3751818182,0.2763636364,0.06909090909
2019-05-27 04:00,24.88083333,22.95995444,0.3920833333,0.3920833333,0.09802083333
2019-05-27 05:00,24.59916667,22.87214211,0.3735,0.3735,0.093375
2019-05-27 06:00,24.1325,23.08999828,0.3611666667,0.3611666667,0.09029166667
2019-05-27 07:00,23.59833333,22.45186946,0.319,0.319,0.07975
2019-05-27 08:00,23.70833333,22.07804394,0.3103333333,0.3103333333,0.07758333333
2019-05-27 09:00,24.1025,21.28170398,0.3433333333,0.3433333333,0.08583333333
2019-05-27 10:00,24.35416667,20.1318895,0.4113333333,0.4113333333,0.1028333333
2019-05-27 11:00,24.38,19.36849143,0.4504166667,0.4504166667,0.1126041667
2019-05-27 12:00,24.3725,18.14632218,0.5114166667,0.5114166667,0.1278541667
2019-05-27 13:00,24.26666667,16.59915569,0.58325,0.58325,0.1458125
2019-05-27 14:00,23.96583333,15.78011759,0.6093333333,0.6093333333,0.1523333333
2019-05-27 15:00,23.74333333,14.91197243,0.6415,0.6415,0.160375
2019-05-27 16:00,23.57,14.43336077,0.6569166667,0.6569166667,0.1642291667
2019-05-27 17:00,23.22923077,13.97579519,0.6627692308,0.6627692308,0.1656923077
2019-05-27 18:00,23.22166667,14.2587672,0.648,0.648,0.162
2019-05-27 19:00,23.42615385,14.55402258,0.6435384615,0.6435384615,0.1608846154
2019-05-27 20:00,23.92333333,14.82970349,0.6548333333,0.6548333333,0.1637083333
2019-05-27 21:00,24.11416667,15.81344672,0.6150833333,0.6150833333,0.1537708333
2019-05-27 22:00,24.12384615,16.91070219,0.5606923077,0.5606923077,0.1401730769
2019-05-27 23:00,24.10333333,17.87413997,0.5115,0.5115,0.127875
2019-05-28 00:00,24.04,18.8455219,0.45975,0.45975,0.1149375
2019-05-28 01:00,23.96333333,20.34172175,0.38125,0.38125,0.0953125
2019-05-28 02:00,23.89416667,20.88756218,0.35025,0.35025,0.0875625
2019-05-28 03:00,23.85333333,22.15909139,0.3180833333,0.3180833333,0.07952083333
2019-05-28 04:00,23.81666667,22.31690382,0.32175,0.32175,0.0804375
2019-05-28 05:00,23.51583333,22.94325597,0.3229166667,0.3229166667,0.08072916667
2019-05-28 06:00,23.15,22.98247899,0.3069166667,0.3069166667,0.07672916667
2019-05-28 07:00,23.04909091,22.63052967,0.2874545455,0.2874545455,0.07186363636
2019-05-28 08:00,23.45916667,22.35320833,0.3055833333,0.3055833333,0.07639583333
2019-05-28 09:00,23.97416667,21.14027285,0.34175,0.34175,0.0854375
2019-05-28 10:00,24.11416667,20.23770194,0.39375,0.39375,0.0984375
2019-05-28 11:00,24.12,19.32522707,0.43975,0.43975,0.1099375
2019-05-28 12:00,24.01666667,18.35439855,0.4830833333,0.4830833333,0.1207708333
2019-05-28 13:00,23.92916667,16.75944468,0.5584166667,0.5584166667,0.1396041667
2019-05-28 14:00,23.84416667,15.83697164,0.6003333333,0.6003333333,0.1500833333
2019-05-28 15:00,23.82583333,14.92245072,0.6451666667,0.6451666667,0.1612916667
2019-05-28 16:00,23.81833333,14.57795998,0.662,0.662,0.1655
2019-05-28 17:00,23.53,13.85038731,0.6839166667,0.6839166667,0.1709791667
2019-05-28 18:00,23.39083333,13.93390936,0.6728333333,0.6728333333,0.1682083333
2019-05-28 19:00,23.52333333,14.31519041,0.6604166667,0.6604166667,0.1651041667
2019-05-28 20:00,23.93666667,14.71130225,0.66125,0.66125,0.1653125
2019-05-28 21:00,24.11333333,15.92545676,0.6095,0.6095,0.152375
2019-05-28 22:00,24.10833333,16.67288257,0.5715833333,0.5715833333,0.1428958333
2019-05-28 23:00,24.0325,17.91038131,0.506,0.506,0.1265
2019-05-29 00:00,23.95166667,19.25587726,0.4348333333,0.4348333333,0.1087083333
2019-05-29 01:00,23.9,20.10778219,0.3895833333,0.3895833333,0.09739583333
2019-05-29 02:00,23.84916667,21.0633859,0.3394166667,0.3394166667,0.08485416667
2019-05-29 03:00,23.81,22.03415905,0.3188333333,0.3188333333,0.07970833333
2019-05-29 04:00,23.78916667,22.84875455,0.3373333333,0.3373333333,0.08433333333
2019-05-29 05:00,23.55583333,22.85768782,0.3271666667,0.3271666667,0.08179166667
2019-05-29 06:00,23.21583333,22.98517467,0.3101666667,0.3101666667,0.07754166667
2019-05-29 07:00,23.15583333,22.8737981,0.3043333333,0.3043333333,0.07608333333
2019-05-29 08:00,23.67,21.92859259,0.315,0.315,0.07875
2019-05-29 09:00,24.24666667,21.38408936,0.3495,0.3495,0.087375
2019-05-29 10:00,24.35916667,20.44848672,0.3955833333,0.3955833333,0.09889583333
2019-05-29 11:00,24.48416667,19.07209486,0.4706666667,0.4706666667,0.1176666667
2019-05-29 12:00,24.4475,17.89500328,0.52775,0.52775,0.1319375
2019-05-29 13:00,24.2575,16.69590892,0.578,0.578,0.1445
2019-05-29 14:00,24.00333333,15.58682662,0.6208333333,0.6208333333,0.1552083333
2019-05-29 15:00,24.04,14.93062706,0.6554166667,0.6554166667,0.1638541667
2019-05-29 16:00,23.97,14.36486878,0.6801666667,0.6801666667,0.1700416667
2019-05-29 17:00,23.44666667,13.98062741,0.6735,0.6735,0.168375
2019-05-29 18:00,23.3175,13.94372066,0.6686666667,0.6686666667,0.1671666667
2019-05-29 19:00,23.485,14.55130847,0.64675,0.64675,0.1616875
2019-05-29 20:00,23.93833333,14.97470522,0.648,0.648,0.162
2019-05-29 21:00,24.13833333,15.55517534,0.6291666667,0.6291666667,0.1572916667
2019-05-29 22:00,24.09916667,16.72674159,0.5686666667,0.5686666667,0.1421666667
2019-05-29 23:00,23.97916667,17.66910387,0.5155833333,0.5155833333,0.1288958333
2019-05-30 00:00,23.86083333,19.08971234,0.4386666667,0.4386666667,0.1096666667
2019-05-30 01:00,23.73916667,20.26723193,0.37375,0.37375,0.0934375
2019-05-30 02:00,23.6375,21.41991584,0.31325,0.31325,0.0783125
2019-05-30 03:00,23.55083333,22.10049566,0.3030833333,0.3030833333,0.07577083333
2019-05-30 04:00,23.45916667,22.62429371,0.311,0.311,0.07775
2019-05-30 05:00,23.14416667,23.01646278,0.31025,0.31025,0.0775625
2019-05-30 06:00,22.7125,22.95744357,0.2836666667,0.2836666667,0.07091666667
2019-05-30 07:00,22.5825,23.01305304,0.2876666667,0.2876666667,0.07191666667
2019-05-30 08:00,23.07923077,22.03675626,0.2808461538,0.2808461538,0.07021153846
2019-05-30 09:00,23.76333333,21.50902525,0.31975,0.31975,0.0799375
2019-05-30 10:00,23.93666667,20.1941312,0.3871666667,0.3871666667,0.09679166667
2019-05-30 11:00,23.935,18.9658199,0.4484166667,0.4484166667,0.1121041667
2019-05-30 12:00,23.96538462,17.61496198,0.5175384615,0.5175384615,0.1293846154
2019-05-30 13:00,24.01333333,16.85269053,0.5578333333,0.5578333333,0.1394583333
2019-05-30 14:00,23.84333333,15.84951676,0.59975,0.59975,0.1499375
2019-05-30 15:00,23.57166667,14.75004494,0.6410833333,0.6410833333,0.1602708333
2019-05-30 16:00,23.50583333,14.47474168,0.6515833333,0.6515833333,0.1628958333
2019-05-30 17:00,22.46583333,14.1511778,0.622,0.622,0.1555
2019-05-30 18:00,21.5975,13.9709121,0.6216666667,0.6216666667,0.1554166667
2019-05-30 19:00,21.93416667,13.93618448,0.60775,0.60775,0.1519375
2019-05-30 20:00,21.7075,14.99504599,0.5649166667,0.5649166667,0.1412291667
2019-05-30 21:00,22.23916667,15.42575809,0.542,0.542,0.1355
2019-05-30 22:00,22.7025,16.68132772,0.5010833333,0.5010833333,0.1252708333
2019-05-30 23:00,22.86583333,18.19703276,0.4334166667,0.4334166667,0.1083541667
2019-05-31 00:00,22.89916667,19.18577664,0.38575,0.38575,0.0964375
2019-05-31 01:00,22.875,20.24314023,0.3315833333,0.3315833333,0.08289583333
2019-05-31 02:00,22.84083333,21.12277861,0.294,0.294,0.0735
2019-05-31 03:00,22.82333333,22.19890094,0.26575,0.26575,0.0664375
2019-05-31 04:00,22.7775,22.43041581,0.2613333333,0.2613333333,0.06533333333
2019-05-31 05:00,22.50166667,22.57813349,0.2603333333,0.2603333333,0.06508333333
2019-05-31 06:00,22.17583333,23.47464191,0.2825833333,0.2825833333,0.07064583333
2019-05-31 07:00,22.0025,22.74457511,0.2445833333,0.2445833333,0.06114583333
2019-05-31 08:00,22.41916667,22.17107816,0.2425,0.2425,0.060625
2019-05-31 09:00,23.0375,21.41264512,0.2873333333,0.2873333333,0.07183333333
2019-05-31 10:00,23.43416667,20.19214892,0.3621666667,0.3621666667,0.09054166667
2019-05-31 11:00,23.64833333,19.31734742,0.4165833333,0.4165833333,0.1041458333
2019-05-31 12:00,23.825,17.94303649,0.4940833333,0.4940833333,0.1235208333
2019-05-31 13:00,24.04416667,16.79814185,0.5621666667,0.5621666667,0.1405416667
2019-05-31 14:00,24.26833333,15.90671445,0.6180833333,0.6180833333,0.1545208333
2019-05-31 15:00,24.36833333,15.2732629,0.65475,0.65475,0.1636875
2019-05-31 16:00,24.35416667,14.2549522,0.705,0.705,0.17625
2019-05-31 17:00,23.93916667,13.8998546,0.7020833333,0.7020833333,0.1755208333
2019-05-31 18:00,23.60666667,13.91767003,0.6845833333,0.6845833333,0.1711458333
2019-05-31 19:00,23.58666667,14.29731245,0.6646666667,0.6646666667,0.1661666667
2019-05-31 20:00,24.03583333,14.86540253,0.6585,0.6585,0.164625
2019-05-31 21:00,24.165,15.62770998,0.6269166667,0.6269166667,0.1567291667
2019-05-31 22:00,24.12083333,16.61619336,0.57525,0.57525,0.1438125
2019-05-31 23:00,24.02083333,17.79523288,0.5113333333,0.5113333333,0.1278333333
2019-06-01 00:00,23.93583333,13.17626866,0.7379166667,0.7379166667,0.1844791667
2019-06-01 01:00,23.87166667,14.44938181,0.6710833333,0.6710833333,0.1677708333
2019-06-01 02:00,23.7975,15.10146419,0.6348333333,0.6348333333,0.1587083333
2019-06-01 03:00,23.7325,16.08617396,0.58225,0.58225,0.1455625
